2008_2_13 2270.0 2280.0 2240.0 2250.0 6497000.0 2250.0
2008_2_14 2330.0 2340.0 2300.0 2325.0 8067000.0 2325.0
2008_2_15 2300.0 2315.0 2275.0 2295.0 7131000.0 2295.0
2008_2_18 2295.0 2300.0 2245.0 2245.0 8448000.0 2245.0
2008_2_19 2240.0 2270.0 2225.0 2225.0 10101000.0 2225.0
2008_2_20 2200.0 2210.0 2075.0 2105.0 13182000.0 2105.0
2008_2_21 2185.0 2295.0 2180.0 2275.0 15442000.0 2275.0
2008_2_22 2235.0 2240.0 2185.0 2210.0 9116000.0 2210.0
2008_2_25 2250.0 2310.0 2235.0 2275.0 9068000.0 2275.0
2008_2_26 2345.0 2345.0 2285.0 2290.0 7455000.0 2290.0
2008_2_27 2340.0 2350.0 2310.0 2310.0 6931000.0 2310.0
2008_2_28 2290.0 2320.0 2270.0 2275.0 7330000.0 2275.0
2008_2_29 2245.0 2245.0 2190.0 2235.0 7510000.0 2235.0
2008_3_3 2155.0 2160.0 2115.0 2115.0 7658000.0 2115.0
2008_3_4 2130.0 2165.0 2100.0 2150.0 6985000.0 2150.0
2008_3_5 2170.0 2190.0 2160.0 2185.0 6948000.0 2185.0
